 11/19 8/11	冬やからエアコンないと死にそう
19:10	あすか 11/19 8/11	家に帰ってくるまでの時間とか考えたら20時くらいにはユニバ出ないとな、遅くても
19:11	あすか 11/19 8/11	ユニバから松原まで車でどれくらい？
19:15	ゆうげん	[写真]
19:16	あすか 11/19 8/11	松原から北助松まで電車で1時間かかるから
19:16	あすか 11/19 8/11	ユニバ何時に出よかな、、
19:21	ゆうげん	今日夜
19:21	ゆうげん	頑張っておきてて
19:21	ゆうげん	話そ
19:39	あすか 11/19 8/11	がんばる
19:47	ゆうげん	おねしゃす
20:14	ゆうげん	家ついた
20:36	あすか 11/19 8/11	[動画]
20:36	あすか 11/19 8/11	お疲れ様です
20:40	あすか 11/19 8/11	痛かったりしたらパパペンしたって言うのは前からやけどさ、
20:41	あすか 11/19 8/11	最近 怒られた時とかにパパーっていうw助け求めるな🤯
20:42	ゆうげん	ははー
20:42	ゆうげん	言うとるやん
20:43	ゆうげん	避難所になっとるのね
20:43	ゆうげん	俺
20:43	あすか 11/19 8/11	ほっほー(やっほー)
20:44	あすか 11/19 8/11	いや、なんかあんま分かってないと思うけどなんかパパーとかばぁーとかいう
20:44	あすか 11/19 8/11	パパがやった、ばぁがやったっていう押し付けっぽい感じもあるw
20:46	ゆうげん	いっつも俺のせいやもんな
20:46	あすか 11/19 8/11	てか
20:46	あすか 11/19 8/11	アマー アパーじゃなくて
20:47	あすか 11/19 8/11	ママ、パパってはっきり言う
20:52	ゆうげん	まだ俺の中ではあぱ
20:52	ゆうげん	そろそろ
20:52	ゆうげん	いっぱい喋りよるよな
21:28	あすか 11/19 8/11	最近よく喋るけど、私の通訳いることもまだまだある
21:29	あすか 11/19 8/11	[動画]
21:29	あすか 11/19 8/11	ズボン履く練習
21:32	ゆうげん	おー
21:32	ゆうげん	安定感ましたね
21:42	ゆうげん	20日は
21:43	ゆうげん	20:50に難波発

2022/11/17(木)
06:34	あすか 11/19 8/11	ごめん寝ちゃった…
10:04	あすか 11/19 8/11	今日荷物持って出社よね？無事ついた？
10:05	ゆうげん	遅出やから
10:05	ゆうげん	今から出る
10:05	あすか 11/19 8/11	あ、そっか、遅出か
10:05	あすか 11/19 8/11	いってらっしゃい
10:05	あすか 11/19 8/11	気をつけて
10:29	ゆうげん	相変わらず
10:29	ゆうげん	荷物の半分以上が俺のじゃない
10:47	あすか 11/19 8/11	帰り少なそう？荷物
10:48	ゆうげん	帰りは全然ない
11:00	あすか 11/19 8/11	[写真]
11:00	あすか 11/19 8/11	[写真]
11:00	あすか 11/19 8/11	[写真]
11:00	あすか 11/19 8/11	🐜ww
11:00	ゆうげん	しゃがみ方よ
11:27	あすか 11/19 8/11	近くやったからお昼マクド来たんやけどこれ美味しそうすぎる
11:27	あすか 11/19 8/11	[写真]
11:49	ゆうげん	またGODIVAコラボするのね
11:50	ゆうげん	マックカフェ東京全然ないから羨ましい
11:50	ゆうげん	なんで東京全然なくて泉大津にあるんや
12:03	あすか 11/19 8/11	飲みたい🥺
12:03	あすか 11/19 8/11	[写真]
12:03	ゆうげん	つりってるやん
12:04	あすか 11/19 8/11	そ、ツリー
12:26	ゆうげん	マックってるやん
12:27	あすか 11/19 8/11	さっき言ったじゃーん
12:27	ゆうげん	GODIVAしか見てなかった
12:27	あすか 11/19 8/11	GODIVAのは絶対ゆっくり飲めん！て思って諦めてきた
12:28	ゆうげん	また一緒に飲も
12:28	ゆうげん	ホットが飲みたい
12:28	あすか 11/19 8/11	ちょっと前から出てるからなくなってなかったらいーな
12:28	あすか 11/19 8/11	ホットあるの？
12:28	あすか 11/19 8/11	スタバも飲みたいなぁ
12:33	ゆうげん	スタバは
12:33	ゆうげん	ブリュレ美味しかった
12:42	あすか 11/19 8/11	ブリュレ？
12:43	ゆうげん	[写真]
12:43	ゆうげん	俺このジンジャー飲みたい
14:51	あすか 11/19 8/11	こんなのもあるのか！
14:52	ゆうげん	このジンジャーっていうのスタバと言えばっていう定番らしいね
14:54	あすか 11/19 8/11	そーなん？知らんかった
14:55	あすか 11/19 8/11	[写真]
14:55	あすか 11/19 8/11	まだ加工してないんやけど可愛すぎん？
14:57	ゆうげん	すげーおとなっぽいかっこう
14:57	ゆうげん	"フレアっぽいねんね
パンツ"
14:57	あすか 11/19 8/11	そう、フレア
14:57	ゆうげん	[写真]
14:57	あすか 11/19 8/11	[写真]
14:57	あすか 11/19 8/11	[写真]
14:57	あすか 11/19 8/11	[写真]
14:58	ゆうげん	このフレアのゆとりをクッションさせてるのがめちゃくちゃ上級者
14:58	ゆうげん	顔よ
15:05	あすか 11/19 8/11	お調子者
15:21	ゆうげん	明日の格好はナギもスウェット?
17:41	あすか 11/19 8/11	明日？
17:46	ゆうげん	そうそう
17:46	あすか 11/19 8/11	19日じゃなくて？
17:47	ゆうげん	ミスった
17:47	ゆうげん	19
17:47	あすか 11/19 8/11	19日はナギもスウェット
18:23	あすか 11/19 8/11	今日は何時のバス？
18:26	ゆうげん	22:00
18:26	ゆうげん	よ
18:26	ゆうげん	家族全員お揃いは
18:26	ゆうげん	ちょい気恥しいな
18:35	あすか 11/19 8/11	逆にパパママだけお揃いの方が恥ずかしい
18:35	あすか 11/19 8/11	[写真]
18:35	あすか 11/19 8/11	この番号なんやろ
18:36	ゆうげん	[写真]
18:36	ゆうげん	これ電話出て欲しい
18:36	ゆうげん	土地の先生や
18:36	ゆうげん	松本さん電話くる言うてた
18:37	あすか 11/19 8/11	私が出るの？
18:37	ゆうげん	かけてもらっていい?
18:37	あすか 11/19 8/11	3日間連続で私にもかかってきてるけど…
18:37	あすか 11/19 8/11	今ご飯作ってるし私あんま訳わかってないからどのみちゆーくんにお願いするかもやけど
18:41	あすか 11/19 8/11	いま電話かけたけど
18:41	あすか 11/19 8/11	ご主人様のお電話繋がりやすい時間帯っていつですかって
18:41	あすか 11/19 8/11	ゆーくんとの会話が必要みたい
18:42	あすか 11/19 8/11	さっきの番号に都合いい時にかけてやって
18:42	ゆうげん	わかった
18:48	あすか 11/19 8/11	ごめんね、お願いします
19:08	あすか 11/19 8/11	[写真]
19:08	あすか 11/19 8/11	chicken
19:19	ゆうげん	ナギちゃん手羽先好きね
20:15	あすか 11/19 8/11	手羽中だよ
20:15	あすか 11/19 8/11	[写真]
20:15	ゆうげん	teva好きね
20:15	あすか 11/19 8/11	アーリがこれめっちゃうまいって言ってた
20:16	ゆうげん	ほぉ
20:16	ゆうげん	火鍋
20:16	あすか 11/19 8/11	めっちゃ食べたい(´﹃｀)
20:18	ゆうげん	火鍋をそもそも食べたい
20:24	ゆうげん	東京駅いくで
21:15	ゆうげん	早く会いたい
21:15	ゆうげん	いつぶりや

2022/11/18(金)
07:10	ゆうげん	実家ついた
08:38	あすか 11/19 8/11	移動お疲れ様
08:38	あすか 11/19 8/11	今日の晩ご飯はエビチリと棒棒鶏でいい？？
08:58	ゆうげん	がいいな
09:12	あすか 11/19 8/11	おけ〜、買い物行っとく
09:12	あすか 11/19 8/11	お仕事ファイト
09:12	あすか 11/19 8/11	そして車気をつけて
09:21	ゆうげん	きをつける
09:21	ゆうげん	1個ミスって
09:22	ゆうげん	メガネ忘れた
09:22	ゆうげん	超安全運転で行く
09:22	あすか 11/19 8/11	それ絶対声掛けなあかんわって思ってた、、やっぱ忘れたんか……
09:23	ゆうげん	やらかした
09:23	ゆうげん	もうあすかんちに置いとこうかな
09:24	あすか 11/19 8/11	普段支障ないならそうしててもいいやろけど
09:25	あすか 11/19 8/11	ちょい遠出やのにメガネないのは……
10:46	ゆうげん	気をつけないと
12:13	あすか 11/19 8/11	ほんまに……！！！
12:33	あすか 11/19 8/11	とれとれヴィレッジさ、素泊まりで1泊どれくらいやったか覚えてる？値段
12:34	ゆうげん	[写真]
12:34	あすか 11/19 8/11	ナギは0やっけ？
12:41	ゆうげん	せやね
12:41	ゆうげん	そのはず
13:15	あすか 11/19 8/11	よね
17:39	あすか 11/19 8/11	"お仕事終わったよーとか
今から出るよーとか
連絡待ってます"
17:39	ゆうげん	そろそろでるよ
17:39	ゆうげん	仕事終わってから
17:45	あすか 11/19 8/11	松原からどれ位で着くっけ？
17:57	ゆうげん	19:00前くらいかな
17:57	ゆうげん	ちなみにお風呂は夕方入りました
18:21	あすか 11/19 8/11	こっちで入らないでいいよねってことね
18:21	あすか 11/19 8/11	着くのが19時前？
18:24	ゆうげん	くらいやね
18:29	ゆうげん	めっちゃ混んでる
19:00	あすか 11/19 8/11	混んでるのね
19:00	あすか 11/19 8/11	今どの辺？
19:01	ゆうげん	石津神社
19:03	ゆうげん	あと15分くらい
19:12	あすか 11/19 8/11	気をつけて
19:13	ゆうげん	うい
19:13	ゆうげん	今洋服の青山
19:13	ゆうげん	26やっけ
19:20	あすか 11/19 8/11	26かな
19:22	ゆうげん	ついた

2022/11/19(土)
09:14	ゆうげん	☎ 通話時間 0:01
09:14	ゆうげん	☎ 通話に応答がありませんでした
17:17	ゆうげん	☎ 通話時間 0:23
17:17	ゆうげん	もどっといで
17:17	ゆうげん	あと2分で始まるで

2022/11/20(日)
14:27	ゆうげん	☎ 通話時間 0:08
18:06	あすか 11/19 8/11	[写真]
18:06	あすか 11/19 8/11	[写真]
19:55	ゆうげん	あすか
19:55	ゆうげん	ついたよ
19:55	ゆうげん	なんば
19:58	あすか 11/19 8/11	難波ついたのね
19:58	あすか 11/19 8/11	東京まで気をつけてね
19:59	あすか 11/19 8/11	"ユニバ連れてってくれて
GODIVA買ってくれて
ありがとーーー"
20:05	あすか 11/19 8/11	[写真]
20:05	あすか 11/19 8/11	[写真]
20:05	あすか 11/19 8/11	[動画]
20:05	ゆうげん	ありがとう
20:06	あすか 11/19 8/11	あお ふーせん ない  えーん
20:06	あすか 11/19 8/11	って言ってる
20:06	あすか 11/19 8/11	(笑)
20:06	ゆうげん	また
20:06	ゆうげん	つくろ
20:06	ゆうげん	自分らで
20:07	あすか 11/19 8/11	パパ風船でこういうのするの平気？
20:09	ゆうげん	平気とは?
20:15	あすか 11/19 8/11	あの、風船回す音？が嫌とか割れそうで怖くてできひんとかあるくない？
20:15	あすか 11/19 8/11	ゆーくんは平気なんかなーて
20:15	あすか 11/19 8/11	今何してるん？バス50分発やっけ？
20:19	ゆうげん	今パークの椅子座ってる
20:19	ゆうげん	俺全然大丈夫
20:19	ゆうげん	金属擦れ音と
20:19	ゆうげん	発泡スチロール擦れ音は無理やけど
20:23	あすか 11/19 8/11	そなのね！
20:23	あすか 11/19 8/11	風船は大丈夫なんか
20:24	ゆうげん	破裂とかも全然気にならん
20:25	あすか 11/19 8/11	"ヤマダ電機のやつさ、
とりあえず洗濯機抜きやけど
どーする？"
20:26	ゆうげん	クーラー1台抜き
20:27	あすか 11/19 8/11	前みてた洗濯機がさ、廃盤でヤマダ電機にもうないって言ってたよな？
20:27	ゆうげん	なんか腹減ってると思ったら晩くってないや
20:27	ゆうげん	だから洗濯機探す
20:27	あすか 11/19 8/11	何かしら食べてたけどね
20:27	ゆうげん	ポイントとかつかんの?
20:27	あすか 11/19 8/11	よね、探さなきゃ
20:27	ゆうげん	ヤマダ電機
20:28	あすか 11/19 8/11	ポイントはポイントカードあったらつくと思うけど
20:35	ゆうげん	結構溜まりそうやし
20:35	ゆうげん	作っときたい
20:44	ゆうげん	バス乗ったよ
20:49	ゆうげん	後ろお兄ちゃんが気前のいい欧米の日本語ベラベラの人で
20:49	ゆうげん	全然もっと提げて良いですよって
20:49	ゆうげん	ええ兄ちゃん
20:54	あすか 11/19 8/11	そやね、上手いことポイントも使いたいよね
20:55	あすか 11/19 8/11	"そうなんか、
お兄さんありがとう🙏🏻"
21:00	ゆうげん	[写真]
21:00	ゆうげん	加工済み
21:00	あすか 11/19 8/11	可愛い🥹
21:02	ゆうげん	今Lightroomめっちゃ
21:02	ゆうげん	加工使いやすいな
21:03	ゆうげん	標準プリセットがすごい
21:03	あすか 11/19 8/11	そなのね？私自分で明るさとか調整してるいつも
21:03	ゆうげん	[写真]
21:03	ゆうげん	このポートレートの淡い肌
21:04	ゆうげん	すごくいい
21:04	あすか 11/19 8/11	またみてみよー
21:04	ゆうげん	なぎかわいい
21:04	ゆうげん	またいっぱい愛でよう
21:04	ゆうげん	俺もまたいっぱい研究するわ
21:04	あすか 11/19 8/11	そのナギ可愛いのに私…
21:07	ゆうげん	背景も替えた
21:13	あすか 11/19 8/11	背景のナギおもろ
21:14	ゆうげん	俺にとってのナギはこれ
21:15	ゆうげん	やっぱ
21:15	ゆうげん	次の時帰りたいな
21:15	ゆうげん	いつやっけ
21:15	ゆうげん	ハーベスト
22:45	あすか 11/19 8/11	"12月の初めの土日やけど…
12月って引き渡しまでに
他なんか用事入るんかな"

2022/11/21(月)
02:24	ゆうげん	ないんちゃう?
05:44	ゆうげん	東京着いたよ
05:44	ゆうげん	[スタンプ]
06:45	ゆうげん	おうち着いたで
08:54	あすか 11/19 8/11	かな？
08:54	あすか 11/19 8/11	お疲れ様ーー
08:54	あすか 11/19 8/11	お仕事無理せず
08:54	ゆうげん	いえす
08:54	ゆうげん	お腹空いた
09:12	あすか 11/19 8/11	コーンポタージュなう
09:41	あすか 11/19 8/11	家、引き渡しまでにゆーくん必須のやつありそうよな
09:42	あすか 11/19 8/11	家チェックする日みたいなんなかったっけ
10:02	ゆうげん	それが12月前半やと思ってる
10:03	あすか 11/19 8/11	そうそう、でも2.3.4日はなさそうやから、2週連続帰ってこなあかんとか有り得るよな、、
10:03	ゆうげん	"まあ別にええけどな
前までざらにあったし"
10:03	あすか 11/19 8/11	ゆーくんが行けるかどうかもやし、うちの実家がなー、、て感じ
10:04	あすか 11/19 8/11	やから考えないと、帰って来れるなら
10:06	あすか 11/19 8/11	そして12/8試験やけどいけるん？
10:06	あすか 11/19 8/11	後でやばいやばいって余裕なくして徹夜とかなるの嫌やけど……
10:24	ゆうげん	12/19やで
10:32	あすか 11/19 8/11	2週連続とかになる可能性があるから要相談します
10:32	あすか 11/19 8/11	[写真]
10:32	あすか 11/19 8/11	試験日どっちが正解？間違えんようにね
10:32	ゆうげん	確認する
10:32	ゆうげん	そんときゃ実家よ
10:33	あすか 11/19 8/11	ゆーくんだけ？
10:36	ゆうげん	そそ
10:36	ゆうげん	それか3人で
16:40	あすか 11/19 8/11	"12月3.4日は3日zoom打ち合わせで4日ハーベストの丘の予定やけど私が15時からまつ毛パーマやからどーなるかわからん

家のチェックは何時からかしらんけど、まつば実家やったら間に合うように松原から来なあかん

てなるから、、どーするかなぁ"
16:42	ゆうげん	ちょっと日本語が
16:44	あすか 11/19 8/11	腹立つ言い方すな(っ'-')╮ =͟͞͞🔪
16:45	ゆうげん	また教えて
16:45	ゆうげん	日本語でお願いしますm(._.)m
16:45	ゆうげん	俺は確定申告と
16:45	ゆうげん	"住民票印鑑証明は撮
とってきた"
16:46	あすか 11/19 8/11	12月3日はzoomで打ち合わせやから別に一緒に居なくてもいいから松原でもいけるけど、4日はほんまにハーベストの丘行くかどうか決まってないし、私が15時から予定あるから何時から行くかも決めてないから松原やと動きにくいのでは？
16:46	あすか 11/19 8/11	しばく
16:46	ゆうげん	正直りょうすけくんらグダグダやから
16:46	ゆうげん	あんまスケジュール信用してない
16:47	あすか 11/19 8/11	家のチェックは何時からかしらんし何日かも決まってないけど松原からこっち来るの1時間はかかるからナギも松原ってのは難しいよね
16:47	あすか 11/19 8/11	でも両方うちの実家ってのも……ていう話
16:48	あすか 11/19 8/11	4日は、母も行く予定やし(多分しゅんも？)みんなで行く予定やから時間通りに動くと思うよ
16:49	あすか 11/19 8/11	ただ、私が15時から予定あるから、それまでの時間を使っていくか、それ以降の時間を使ってイルミネーション見に行くかとか…そもそもホンマにみんなで行くかとか…ちゃんとした話をみんなでしてないからまだ色々定まってない
16:56	ゆうげん	おけ
16:57	あすか 11/19 8/11	伝わって
